Validator,PT_VERSION,2.4.0
Validator,ROCM_VERSION,6.1.0.0-82-5fabb4c
Validator,HIPBLASLT_VERSION,0.7.0-1549b021
Validator,GCN_ARCH_NAME,gfx942:sramecc+:xnack-
Validator,ROCBLAS_VERSION,4.1.0-cefa4a9b-dirty
GemmTunableOp_Half_TN,tn_28672_1778_4096,Gemm_Hipblaslt_TN_9220,0.725297
GemmTunableOp_Half_TN,tn_4096_966_4096,Gemm_Hipblaslt_TN_9576,0.0693889
GemmTunableOp_Half_TN,tn_6144_2708_4096,Gemm_Hipblaslt_TN_9565,0.25023
GemmTunableOp_Half_TN,tn_6144_1719_4096,Gemm_Hipblaslt_TN_9570,0.154544
GemmTunableOp_Half_TN,tn_4096_3546_14336,Gemm_Hipblaslt_TN_9677,0.672709
GemmTunableOp_Half_TN,tn_6144_895_4096,Gemm_Hipblaslt_TN_9613,0.092876
GemmTunableOp_Half_TN,tn_28672_4471_4096,Gemm_Hipblaslt_TN_9888,1.7669
GemmTunableOp_Half_TN,tn_28672_881_4096,Gemm_Hipblaslt_TN_9192,0.380979
GemmTunableOp_Half_TN,tn_6144_881_4096,Gemm_Hipblaslt_TN_9133,0.09232
GemmTunableOp_Half_TN,tn_28672_844_4096,Gemm_Hipblaslt_TN_9684,0.382348
GemmTunableOp_Half_TN,tn_4096_2703_14336,Gemm_Hipblaslt_TN_9799,0.541716
GemmTunableOp_Half_TN,tn_4096_872_14336,Gemm_Hipblaslt_TN_9580,0.220077
GemmTunableOp_Half_TN,tn_4096_1905_4096,Gemm_Hipblaslt_TN_9645,0.122123
GemmTunableOp_Half_TN,tn_6144_3752_4096,Gemm_Hipblaslt_TN_9687,0.329796
GemmTunableOp_Half_TN,tn_4096_915_14336,Gemm_Hipblaslt_TN_9585,0.231213
GemmTunableOp_Half_TN,tn_4096_846_14336,Gemm_Hipblaslt_TN_9158,0.21877
GemmTunableOp_Half_TN,tn_4096_1828_4096,Gemm_Hipblaslt_TN_9645,0.119485
GemmTunableOp_Half_TN,tn_28672_2572_4096,Gemm_Hipblaslt_TN_9827,1.05531
GemmTunableOp_Half_TN,tn_4096_240_14336,Gemm_Hipblaslt_TN_9303,0.0758796
GemmTunableOp_Half_TN,tn_28672_1748_4096,Gemm_Rocblas_621286742,0.720013
GemmTunableOp_Half_TN,tn_4096_1893_4096,Gemm_Hipblaslt_TN_9134,0.122443
GemmTunableOp_Half_TN,tn_6144_2571_4096,Gemm_Hipblaslt_TN_9827,0.213467
GemmTunableOp_Half_TN,tn_6144_1697_4096,Gemm_Rocblas_621286753,0.153984
GemmTunableOp_Half_TN,tn_6144_819_4096,Gemm_Rocblas_621286778,0.0892414
GemmTunableOp_Half_TN,tn_4096_2601_4096,Gemm_Hipblaslt_TN_9799,0.158454
GemmTunableOp_Half_TN,tn_6144_808_4096,Gemm_Rocblas_621294520,0.0877544
GemmTunableOp_Half_TN,tn_6144_863_4096,Gemm_Rocblas_621294520,0.0897365
GemmTunableOp_Half_TN,tn_28672_2606_4096,Gemm_Hipblaslt_TN_9841,1.07161
GemmTunableOp_Half_TN,tn_4096_2732_4096,Gemm_Hipblaslt_TN_9690,0.164229
GemmTunableOp_Half_TN,tn_6144_1791_4096,Gemm_Hipblaslt_TN_9672,0.161983
GemmTunableOp_Half_TN,tn_4096_966_14336,Gemm_Hipblaslt_TN_9160,0.238163
GemmTunableOp_Half_TN,tn_6144_906_4096,Gemm_Hipblaslt_TN_9613,0.0929197
GemmTunableOp_Half_TN,tn_6144_785_4096,Gemm_Hipblaslt_TN_9561,0.0858191
GemmTunableOp_Half_TN,tn_4096_1644_4096,Gemm_Hipblaslt_TN_9587,0.105103
GemmTunableOp_Half_TN,tn_6144_811_4096,Gemm_Hipblaslt_TN_9322,0.0887354
GemmTunableOp_Half_TN,tn_4096_2773_4096,Gemm_Hipblaslt_TN_9672,0.163904
GemmTunableOp_Half_TN,tn_28672_3546_4096,Gemm_Hipblaslt_TN_9827,1.34072
GemmTunableOp_Half_TN,tn_4096_922_4096,Gemm_Hipblaslt_TN_9604,0.0686507
GemmTunableOp_Half_TN,tn_4096_1954_4096,Gemm_Hipblaslt_TN_9620,0.123421
GemmTunableOp_Half_TN,tn_4096_2805_4096,Gemm_Hipblaslt_TN_9799,0.165197
GemmTunableOp_Half_TN,tn_6144_2805_4096,Gemm_Hipblaslt_TN_9742,0.255164
GemmTunableOp_Half_TN,tn_4096_16_14336,Gemm_Rocblas_621294135,0.0243616
GemmTunableOp_Half_TN,tn_4096_1805_14336,Gemm_Hipblaslt_TN_9134,0.402568
GemmTunableOp_Half_TN,tn_4096_811_14336,Gemm_Hipblaslt_TN_9147,0.212003
GemmTunableOp_Half_TN,tn_128256_31_4096,Gemm_Hipblaslt_TN_9451,0.300823
GemmTunableOp_Half_TN,tn_28672_1848_4096,Gemm_Hipblaslt_TN_9684,0.782098
GemmTunableOp_Half_TN,tn_28672_1883_4096,Gemm_Hipblaslt_TN_9684,0.785649
GemmTunableOp_Half_TN,tn_6144_2721_4096,Gemm_Hipblaslt_TN_9742,0.252707
GemmTunableOp_Half_TN,tn_6144_1897_4096,Gemm_Hipblaslt_TN_9672,0.165006
GemmTunableOp_Half_TN,tn_4096_2560_14336,Gemm_Hipblaslt_TN_9657,0.524505
GemmTunableOp_Half_TN,tn_4096_7436_4096,Gemm_Rocblas_621294127,0.419403
GemmTunableOp_Half_TN,tn_6144_939_4096,Gemm_Hipblaslt_TN_9613,0.0936055
GemmTunableOp_Half_TN,tn_4096_1733_4096,Gemm_Hipblaslt_TN_9590,0.116198
